date,department,disease_category,specific_disease,patient_count,occupied_beds,total_beds,occupancy_rate,severity,avg_length_of_stay,icu_required,emergency_admission,discharges,ed_wait_time_minutes,labour_staffing,admission_discharge_ratio,bed_utilization,acuity_index,staff_to_patient_ratio,readmission_risk,complexity_score,recovery_rate,satisfaction_score,cost_per_bed,mortality_rate,days_since_turnover,equipment_availability,infection_rate,readmission_count,transfer_count,day_of_week,month,week_number,is_weekend,is_holiday
2025-07-24,ICU,Respiratory,Critical Care Mix,13,16,20,0.8,MEDIUM,5.059620613371557,2,0,6,,3.2321955928548323,1.8571428571428572,0.8,0.4,0.23087111377534517,0.5345225800716763,54.97977464113203,45.02022535886797,67.2342886082356,4200.0,0.01,2,0.9297086439075541,0.06349251017991284,1,0,3,7,30,0,0
2025-07-24,Neurology,Neurological,Movement Disorders,18,22,28,0.7857142857142857,MEDIUM,7.913439843204996,3,0,10,,4.603932061072383,1.6363636363636365,0.7857142857142857,0.4,0.24231221374065173,0.5122896215377072,41.42483583715321,58.57516416284679,67.15673873124753,2400.0,0.01,6,0.8346283544775559,0.05826822155098704,1,0,3,7,30,0,0
2025-07-24,Oncology,Cancer,Chemo & Complications,17,21,25,0.84,MEDIUM,6.784035067720557,3,0,6,,4.390523646151173,2.4285714285714284,0.84,0.4,0.24391798034173184,0.5745750507578714,54.87087834495903,45.12912165504097,61.03810343855266,2640.0,0.01,7,1.0,0.06319932322669573,1,0,3,7,30,0,0
2025-07-24,Orthopedics,Musculoskeletal,Spine Surgery,21,25,35,0.7142857142857143,MEDIUM,6.686909663578897,3,1,7,,5.413589671085131,2.75,0.7142857142857143,0.4,0.24607225777659683,0.43897682360397017,58.5956991136855,41.4043008863145,59.57891420633796,2160.0,0.01,4,0.8364910903791887,0.04711811223112439,1,0,3,7,30,0,0
2025-07-25,Cardiology,Cardiovascular,ACS & Heart Failure,21,25,30,0.8333333333333334,HIGH,7.91557228395204,10,1,10,,4.923464774797269,2.0,0.8333333333333334,0.65,0.22379385339987587,0.5968398826757029,67.10689925785447,32.893100742145535,65.76678451854838,4500.0,0.03,2,0.8764538365064996,0.05518385862327776,2,3,4,7,30,0,0
2025-07-25,Emergency,Trauma,ED High Acuity Mix,9,11,15,0.7333333333333333,MEDIUM,8.440726536222089,1,6,4,107.16291069820014,2.052112880017115,3.0,0.7333333333333333,0.4,0.20521128800171148,0.445266519495862,46.98038703128142,53.01961296871858,51.48352903541537,1800.0,0.01,7,0.8944972096168207,0.05110871711539385,0,0,4,7,30,0,0
2025-07-25,General Ward,General,Infectious Diseases,65,77,100,0.77,CRITICAL,11.076353967126824,61,9,30,,12.913923881893162,2.3870967741935485,0.77,1.05,0.1956655133620176,0.5031747115673617,99.51305078967594,0.486949210324056,48.02434819841022,3000.0,0.08,1,0.9110945134179091,0.043302036834319525,6,0,4,7,30,0,0
2025-07-25,ICU,Respiratory,Critical Care Mix,13,16,20,0.8,CRITICAL,10.001271971359019,12,1,6,,3.181524754807585,2.0,0.8,1.05,0.22725176820054177,0.5244237193325955,90.38101084289741,9.61898915710259,55.130958044146816,8750.0,0.08,1,0.9487620942972496,0.0683250562069598,1,0,4,7,30,0,0
2025-07-25,Neurology,Neurological,Movement Disorders,19,23,28,0.8214285714285714,MEDIUM,4.596873488598074,3,0,6,,4.245840336141171,2.7142857142857144,0.8214285714285714,0.4,0.21229201680705856,0.5723500148018107,51.311488433351826,48.688511566648174,56.14485261982872,2400.0,0.01,1,0.9543387744523832,0.07136724327293305,1,0,4,7,30,0,0
2025-07-25,Oncology,Cancer,Radiation Therapy,15,18,25,0.72,MEDIUM,7.369958256550415,2,0,6,,4.160073627475224,2.142857142857143,0.72,0.4,0.2600046017172015,0.45408670791680017,41.4075998691471,58.5924001308529,60.19447956512966,2640.0,0.01,5,1.0,0.052793404374715164,1,0,4,7,30,0,0
2025-07-25,Orthopedics,Musculoskeletal,Spine Surgery,21,25,35,0.7142857142857143,HIGH,9.119323140648737,10,1,10,,4.447825614675565,2.0,0.7142857142857143,0.65,0.20217389157616203,0.4291808515434328,79.31153192207263,20.688468077927368,60.40549830490989,3240.0,0.03,3,0.8905654150265363,0.05062707343487238,1,0,4,7,30,0,0
2025-07-26,Cardiology,Cardiovascular,ACS & Heart Failure,17,21,30,0.7,MEDIUM,7.429612081259813,3,0,7,,3.953331036862353,2.125,0.7,0.4,0.21962950204790851,0.4015491159690781,55.495782414281265,44.504217585718735,72.62413538159744,3000.0,0.01,7,0.8690015640616156,0.045253474949318175,1,0,5,7,30,1,0
2025-07-26,Emergency,Trauma,ED High Acuity Mix,9,11,15,0.7333333333333333,HIGH,7.020111958052075,4,7,4,128.29966231483806,2.432275656166663,3.2,0.7333333333333333,0.65,0.2432275656166663,0.4613724286806254,83.0094939579499,16.9905060420501,46.67937272010434,2700.0,0.03,5,0.876491842111005,0.06279082305907827,0,0,5,7,30,1,0
2025-07-26,General Ward,General,Infectious Diseases,51,60,100,0.6,MEDIUM,6.749505675260517,9,2,20,,12.992995346381743,2.5238095238095237,0.6,0.4,0.24986529512272584,0.3076421264273223,54.88806788641262,45.11193211358738,65.5642280564212,1440.0,0.01,5,0.962740351782568,0.05454530804666605,3,0,5,7,30,1,0
2025-07-26,ICU,Respiratory,Critical Care Mix,12,15,20,0.75,CRITICAL,6.572706397880278,12,1,5,,3.1245121991647262,2.1666666666666665,0.75,1.05,0.24034709224344047,0.4689828703881084,95.82945765370529,4.1705423462947095,65.0211861399848,8750.0,0.08,2,0.8806224279685647,0.05438232713394418,1,0,5,7,30,1,0
2025-07-26,Neurology,Neurological,Stroke & Seizure,17,21,28,0.75,MEDIUM,4.71318406291922,3,0,7,,3.9931943992282295,2.125,0.75,0.4,0.22184413329045718,0.45694453517156414,50.88496105461115,49.11503894538885,67.11180213596921,2400.0,0.01,2,0.9500254898613594,0.06297055048621508,1,0,5,7,30,1,0
2025-07-26,Oncology,Cancer,Radiation Therapy,15,18,25,0.72,HIGH,3.2160362208877196,7,0,7,,3.658402253149477,1.875,0.72,0.65,0.22865014082184232,0.4458068098875597,72.1666470351928,27.833352964807204,59.94987097506006,3960.0,0.03,1,0.8372475632452738,0.07550969149263825,1,0,5,7,30,1,0
2025-07-26,Orthopedics,Musculoskeletal,Fractures & Replacements,17,21,35,0.6,MEDIUM,7.584165160899159,3,0,8,,4.188468779377101,1.8888888888888888,0.6,0.4,0.23269270996539448,0.2960057131462056,48.76303530026282,51.23696469973718,70.86521975375854,2160.0,0.01,3,0.7861185868019626,0.05461067818135827,1,0,5,7,30,1,0
2025-07-27,Cardiology,Cardiovascular,ACS & Heart Failure,19,23,30,0.7666666666666667,MEDIUM,5.168246826757221,3,0,9,,4.320403641004396,1.9,0.7666666666666667,0.4,0.2160201820502198,0.48637499084146646,52.961703849106954,47.038296150893046,60.75187894437906,3000.0,0.01,6,0.8895174087146411,0.055735078457007925,1,0,6,7,30,1,0
2025-07-27,Emergency,Trauma,ED High Acuity Mix,9,11,15,0.7333333333333333,MEDIUM,8.630406627901193,1,7,4,107.193829748254,2.574084125148051,3.2,0.7333333333333333,0.4,0.2574084125148051,0.46304103305296795,47.178192232194206,52.821807767805794,51.48016569976071,1800.0,0.01,7,0.8819998111392673,0.0374497088550075,0,0,6,7,30,1,0
2025-07-27,General Ward,General,Respiratory & Med-Surg,66,78,100,0.78,MEDIUM,7.0096745332088455,11,3,33,,16.324245275571105,2.0294117647058822,0.78,0.4,0.2436454518741956,0.5153334091769555,57.49092562177033,42.50907437822967,64.0083345337394,1440.0,0.01,1,1.0,0.04271384972066271,6,0,6,7,30,1,0
2025-07-27,ICU,Respiratory,Critical Care Mix,12,15,20,0.75,HIGH,10.460775626204061,6,0,6,,3.418498644700262,1.7142857142857142,0.75,0.65,0.26296143420771245,0.47093632539889985,84.52427681130891,15.475723188691092,59.13229378684509,6300.0,0.03,4,0.9785661231612259,0.05898631233608033,1,0,6,7,30,1,0
2025-07-27,Neurology,Neurological,Stroke & Seizure,17,21,28,0.75,MEDIUM,7.588731722058196,3,0,8,,4.66911637144007,1.8888888888888888,0.75,0.4,0.25939535396889274,0.4576952344844761,52.999911012877796,47.000088987122204,63.376557663490836,2400.0,0.01,1,0.832701548376251,0.05587013048046559,1,0,6,7,30,1,0
2025-07-27,Oncology,Cancer,Chemo & Complications,17,20,25,0.8,MEDIUM,4.041068393530893,3,0,9,,4.400508450838537,1.7,0.8,0.4,0.24447269171325203,0.5503339531710142,56.73579646704302,43.26420353295698,66.96417305033357,2640.0,0.01,5,0.9661516718617865,0.06597829107415697,1,0,6,7,30,1,0
2025-07-27,Orthopedics,Musculoskeletal,Spine Surgery,18,22,35,0.6285714285714286,MEDIUM,9.05145727912475,3,0,9,,4.646375403664853,1.8,0.6285714285714286,0.4,0.2445460738770975,0.3290348369097846,49.56409580833734,50.43590419166266,68.62715333530772,2160.0,0.01,1,0.8574987172206199,0.05504650994039349,1,0,6,7,30,1,0
2025-07-28,Cardiology,Cardiovascular,Arrhythmia Management,20,24,30,0.8,HIGH,6.839483651276819,9,1,9,,4.932448609757802,2.1,0.8,0.65,0.234878505226562,0.5364761232381129,77.10275122354882,22.89724877645118,64.93936631545715,4500.0,0.03,3,0.8661591513186473,0.053129554048716165,1,0,0,7,31,0,0
2025-07-28,Emergency,Trauma,ED High Acuity Mix,9,11,15,0.7333333333333333,LOW,4.9082225240917285,0,8,4,118.34820802196012,2.300039254956946,3.4,0.7333333333333333,0.3,0.23000392549569462,0.44318413552261493,25.819064427308376,74.18093557269162,48.32016530899355,1350.0,0.002,5,0.9673910388206234,0.048824590391068304,0,0,0,7,31,0,0
2025-07-28,General Ward,General,Respiratory & Med-Surg,66,78,100,0.78,MEDIUM,6.377880879632493,11,3,35,,14.82510816519745,1.9166666666666667,0.78,0.4,0.22127027112235,0.515723828189005,55.76018659732471,44.23981340267529,62.49551391032428,1440.0,0.01,6,0.9492906491777329,0.07732890477564407,6,0,0,7,31,0,0
2025-07-28,ICU,Respiratory,Critical Care Mix,13,16,20,0.8,MEDIUM,5.685098985260974,2,0,8,,3.085271475668493,1.4444444444444444,0.8,0.4,0.22037653397632093,0.5240312362834515,52.955288012240956,47.044711987759044,60.88300750153065,4200.0,0.01,6,0.8850763120893428,0.05949729961859118,1,0,0,7,31,0,0
2025-07-28,Neurology,Neurological,Stroke & Seizure,17,21,28,0.75,MEDIUM,4.3535503535979565,3,0,8,,4.339881651607653,1.8888888888888888,0.75,0.4,0.24110453620042518,0.4562831723372009,59.07327671136731,40.92672328863269,72.34676615469192,2400.0,0.01,2,0.8476621446835768,0.07419493178739192,1,0,0,7,31,0,0
2025-07-28,Oncology,Cancer,Chemo & Complications,17,21,25,0.84,HIGH,8.69586471635053,8,0,8,,4.304525868597644,1.8888888888888888,0.84,0.65,0.23914032603320245,0.5868177653980267,78.3614438160863,21.638556183913707,60.850705228955476,3960.0,0.03,7,0.8192389047283812,0.07138220439370487,1,3,0,7,31,0,0
2025-07-28,Orthopedics,Musculoskeletal,Spine Surgery,21,25,35,0.7142857142857143,MEDIUM,5.654790321281501,3,1,11,,5.671866034489876,1.8333333333333333,0.7142857142857143,0.4,0.2578120924768126,0.4388959069724588,48.24973547740614,51.75026452259386,71.8001711831036,2160.0,0.01,5,1.0,0.03732917450671076,1,0,0,7,31,0,0
2025-07-29,Cardiology,Cardiovascular,Arrhythmia Management,19,23,30,0.7666666666666667,MEDIUM,8.403691945218815,3,0,11,,4.829155999172698,1.5833333333333333,0.7666666666666667,0.4,0.24145779995863492,0.4928117033610916,57.321006362617936,42.678993637382064,70.36124465055155,3000.0,0.01,5,0.9063023889304858,0.06464362671266691,1,0,1,7,31,0,0
2025-07-29,Emergency,Trauma,ED High Acuity Mix,8,10,15,0.6666666666666666,MEDIUM,3.0515962412559228,1,6,4,125.31541226580737,2.1788291838882734,2.8,0.6666666666666666,0.4,0.2420921315431415,0.37382976236830423,51.642815575937576,48.357184424062424,52.851476184468275,1800.0,0.01,2,0.8814276420705921,0.05174917572113557,0,0,1,7,31,0,0
2025-07-29,General Ward,General,Infectious Diseases,65,77,100,0.77,LOW,4.4555011510918545,3,3,27,,15.220883505555262,2.4285714285714284,0.77,0.3,0.2306194470538676,0.5051648438275312,34.841875831767396,65.1581241682326,57.82595426097748,1080.0,0.002,4,1.0,0.053604300878194545,6,0,1,7,31,0,0
2025-07-29,ICU,Respiratory,Critical Care Mix,14,17,20,0.85,CRITICAL,10.35702361289794,13,2,7,,3.0169738737910854,2.0,0.85,1.05,0.20113159158607236,0.6139658356368438,95.3979712638176,4.602028736182405,64.53250857429714,8750.0,0.08,2,0.9416909066685062,0.035703465646430343,1,2,1,7,31,0,0
2025-07-29,Neurology,Neurological,Movement Disorders,17,21,28,0.75,HIGH,8.226276414595599,8,0,8,,3.7234214645766452,1.8888888888888888,0.75,0.65,0.20685674803203585,0.4622772621383354,73.86114361878018,26.138856381219824,68.34323046821926,3600.0,0.03,7,0.9456609100344805,0.05060289831467829,1,0,1,7,31,0,0
2025-07-29,Oncology,Cancer,Chemo & Complications,16,19,25,0.76,MEDIUM,7.534990584096094,2,0,8,,4.249636944290312,1.7777777777777777,0.76,0.4,0.24997864378178308,0.500617279558136,53.40088040031638,46.59911959968362,69.64297571097921,2640.0,0.01,1,0.9846950396768623,0.04151141686140768,1,0,1,7,31,0,0
2025-07-29,Orthopedics,Musculoskeletal,Fractures & Replacements,24,29,35,0.8285714285714286,HIGH,6.727202037889059,11,1,14,,5.765293465199029,1.6666666666666667,0.8285714285714286,0.65,0.23061173860796116,0.5811887023034323,82.56182898685634,17.43817101314366,55.25581706175157,3240.0,0.03,6,0.913034173957678,0.05613631476799602,2,0,1,7,31,0,0
2025-07-30,Cardiology,Cardiovascular,Arrhythmia Management,22,26,30,0.8666666666666667,HIGH,5.604964271771632,10,1,10,,5.10409810342374,2.090909090909091,0.8666666666666667,0.65,0.22191730884451044,0.6364458698921405,74.46062642295257,25.539373577047428,59.383551231226136,4500.0,0.03,4,0.9080777166425219,0.06324349787353903,2,3,2,7,31,0,0
2025-07-30,Emergency,Trauma,ED High Acuity Mix,9,11,15,0.7333333333333333,MEDIUM,4.145791320422273,1,7,4,104.72278820869195,2.5349586115962586,3.2,0.7333333333333333,0.4,0.25349586115962586,0.46256890999985595,52.480105317606245,47.519894682393755,49.25797832216474,1800.0,0.01,3,0.9342310523768537,0.04781681997552191,0,0,2,7,31,0,0
2025-07-30,General Ward,General,Respiratory & Med-Surg,68,80,100,0.8,MEDIUM,6.551544486907506,12,3,28,,15.831943447759462,2.4482758620689653,0.8,0.4,0.22944845576462988,0.5486361542860007,45.9694616328882,54.0305383671118,47.25297545762763,1440.0,0.01,7,0.879155195591093,0.06957996121012777,6,0,2,7,31,0,0
2025-07-30,ICU,Respiratory,Critical Care Mix,11,14,20,0.7,MEDIUM,5.70498775685384,2,0,4,,2.7876185078045586,2.2,0.7,0.4,0.23230154231704656,0.4042132207960073,43.86982039656313,56.13017960343687,62.403925888113875,4200.0,0.01,7,1.0,0.06363872513249143,0,0,2,7,31,0,0
2025-07-30,Neurology,Neurological,Stroke & Seizure,17,20,28,0.7142857142857143,HIGH,8.703852819911354,8,0,6,,4.122647458641725,2.4285714285714284,0.7142857142857143,0.65,0.22903596992454028,0.4508135065742907,75.44524890951979,24.55475109048021,74.17094841000107,3600.0,0.03,6,0.8601785897449397,0.07590804204267977,1,0,2,7,31,0,0
2025-07-30,Oncology,Cancer,Chemo & Complications,16,19,25,0.76,MEDIUM,7.371000980516358,2,0,8,,3.6482621461379954,1.7777777777777777,0.76,0.4,0.2146036556551762,0.4914273831392926,49.055803567020384,50.944196432979616,61.87836958504312,2640.0,0.01,4,0.8956797240087294,0.06634977343199285,1,0,2,7,31,0,0
2025-07-30,Orthopedics,Musculoskeletal,Fractures & Replacements,22,27,35,0.7714285714285715,MEDIUM,7.718172188274169,4,1,11,,3.9711223399600675,1.9166666666666667,0.7714285714285715,0.4,0.17265749304174208,0.48589870531200235,46.092436582682005,53.907563417317995,58.61907978165553,2160.0,0.01,1,0.8368472242559741,0.04620922121998915,2,0,2,7,31,0,0
2025-07-31,Cardiology,Cardiovascular,Arrhythmia Management,20,24,30,0.8,LOW,3.1876986513174677,1,1,9,,4.857942397663561,2.1,0.8,0.3,0.23133059036493148,0.5460000170427988,35.397617580250845,64.60238241974915,65.07914344527471,2250.0,0.002,4,1.0,0.06424335790693082,1,0,3,7,31,0,0
2025-07-31,Emergency,Trauma,ED High Acuity Mix,10,12,15,0.8,HIGH,4.32885904625825,4,8,5,108.72138771690908,2.4163145458850583,3.0,0.8,0.65,0.21966495871682348,0.5573034301728652,72.6151030533863,27.384896946613694,44.198212459172765,2700.0,0.03,5,0.8786849241455288,0.05453685568137316,1,0,3,7,31,0,0
2025-07-31,General Ward,General,Respiratory & Med-Surg,61,72,100,0.72,LOW,4.349278834715878,3,3,29,,14.131563306893025,2.1333333333333333,0.72,0.3,0.22792844043375846,0.4395151926819782,38.7409022903463,61.2590977096537,64.37930014038683,1080.0,0.002,5,0.9205240579921623,0.05301392189094971,5,0,3,7,31,0,0
2025-07-31,ICU,Respiratory,Critical Care Mix,13,16,20,0.8,CRITICAL,12.581541041953686,12,1,8,,3.2806958831668434,1.5555555555555556,0.8,1.05,0.2343354202262031,0.5258543788326657,101.79810002991579,0.0,55.54706007711802,8750.0,0.08,7,0.8840617885523016,0.06102075368007158,1,0,3,7,31,0,0
2025-07-31,Neurology,Neurological,Stroke & Seizure,20,24,28,0.8571428571428571,HIGH,7.556255343435648,9,1,10,,5.3372672539547725,1.9090909090909092,0.8571428571428571,0.65,0.25415558352165585,0.6321397076841677,69.27130858473974,30.728691415260258,54.090161385102505,3600.0,0.03,1,0.9258183632484881,0.05772920140135357,2,3,3,7,31,0,0
2025-07-31,Oncology,Cancer,Chemo & Complications,15,18,25,0.72,HIGH,7.645656481944399,7,0,8,,3.9513766664932506,1.6666666666666667,0.72,0.65,0.24696104165582816,0.44753236640643557,75.15233703402002,24.84766296597998,72.9858896651114,3960.0,0.03,1,0.9507544492074682,0.06786660128488914,1,0,3,7,31,0,0
2025-07-31,Orthopedics,Musculoskeletal,Fractures & Replacements,18,22,35,0.6285714285714286,MEDIUM,5.871194794776536,3,0,7,,3.603460144445596,2.25,0.6285714285714286,0.4,0.18965579707608402,0.3322525693865098,45.01454437867327,54.98545562132673,68.87135157721944,2160.0,0.01,7,0.905488640118738,0.045215930858739616,1,0,3,7,31,0,0
2025-08-01,Cardiology,Cardiovascular,Arrhythmia Management,19,23,30,0.7666666666666667,LOW,3.9221522184556763,1,0,9,,4.916298755364099,1.9,0.7666666666666667,0.3,0.24581493776820493,0.4929092256061256,34.18525502117761,65.81474497882239,68.33236673799017,2250.0,0.002,5,0.9697777898317606,0.07540579946540717,1,0,4,8,31,0,0
2025-08-01,Emergency,Trauma,ED High Acuity Mix,7,9,15,0.6,MEDIUM,8.534069519947163,1,6,3,89.58295540440596,1.7440947579821446,3.25,0.6,0.4,0.21801184474776808,0.28900192743266945,50.61596830682399,49.38403169317601,53.400345326597474,1800.0,0.01,7,0.9690169335108882,0.05616625644093159,0,0,4,8,31,0,0
2025-08-01,General Ward,General,Infectious Diseases,64,76,100,0.76,LOW,3.667329201487199,3,3,26,,15.645253005922507,2.4814814814814814,0.76,0.3,0.2406962000911155,0.48656208857282546,36.573318654876886,63.426681345123114,55.257053048893106,1080.0,0.002,1,0.8990998016996132,0.07023668478625703,5,0,4,8,31,0,0
2025-08-01,ICU,Respiratory,Critical Care Mix,13,16,20,0.8,HIGH,6.566918488618545,6,0,6,,3.602772902347776,1.8571428571428572,0.8,0.65,0.2573409215962697,0.5368237101471595,65.10991764478285,34.890082355217146,63.44464967115412,6300.0,0.03,1,0.8698327968126957,0.0601937973071844,1,0,4,8,31,0,0
2025-08-01,Neurology,Neurological,Stroke & Seizure,15,18,28,0.6428571428571429,MEDIUM,9.399435036128992,2,0,7,,3.582741578047312,1.875,0.6428571428571429,0.4,0.223921348627957,0.3629582468683813,46.806383397367924,53.193616602632076,65.74076215885842,2400.0,0.01,2,0.938626385815266,0.05634943605787417,1,0,4,8,31,0,0
2025-08-01,Oncology,Cancer,Chemo & Complications,17,20,25,0.8,MEDIUM,8.775846537515367,3,0,6,,3.4790380788473754,2.4285714285714284,0.8,0.4,0.19327989326929862,0.5523934673621622,42.77889339871629,57.22110660128371,69.2497663701818,2640.0,0.01,3,0.8896082217739081,0.07382927797858181,1,0,4,8,31,0,0
2025-08-01,Orthopedics,Musculoskeletal,Fractures & Replacements,18,22,35,0.6285714285714286,MEDIUM,5.922550206787327,3,0,9,,4.882537201069769,1.8,0.6285714285714286,0.4,0.25697564216156676,0.3318829311698771,45.20949593168903,54.79050406831097,67.15722771089281,2160.0,0.01,5,0.9671150361351205,0.050060770741870375,1,0,4,8,31,0,0
2025-08-02,Cardiology,Cardiovascular,ACS & Heart Failure,17,20,30,0.6666666666666666,MEDIUM,8.715115506182435,3,0,9,,3.5525313894216426,1.7,0.6666666666666666,0.4,0.19736285496786904,0.3845447355287444,51.33190100472306,48.66809899527694,66.16461424491126,3000.0,0.01,6,0.9112378318517844,0.045842476656607255,1,0,5,8,31,1,0
2025-08-02,Emergency,Trauma,ED High Acuity Mix,9,11,15,0.7333333333333333,LOW,5.116056655280451,0,8,4,94.53336341790823,2.2078289591329905,3.4,0.7333333333333333,0.3,0.22078289591329905,0.45924172907141286,23.95165407292794,76.04834592707206,52.9216819881331,1350.0,0.002,6,0.9699042086301828,0.05870218457613945,0,0,5,8,31,1,0
2025-08-02,General Ward,General,Infectious Diseases,45,54,100,0.54,MEDIUM,9.668133990879362,8,2,24,,11.877657948367728,1.88,0.54,0.4,0.2582099553992984,0.24642776559388918,51.335260775606436,48.664739224393564,67.44351975360925,1440.0,0.01,3,0.9055039423487493,0.0385824697827556,2,0,5,8,31,1,0
2025-08-02,ICU,Respiratory,Critical Care Mix,12,15,20,0.75,HIGH,9.749693654239314,6,0,5,,3.595461741730946,2.0,0.75,0.65,0.27657398013314966,0.46256456360014797,84.54937433954498,15.450625660455017,67.9016123571795,6300.0,0.03,1,0.8466114329672372,0.07719204420055321,1,0,5,8,31,1,0
2025-08-02,Neurology,Neurological,Movement Disorders,17,21,28,0.75,HIGH,6.15656432703617,8,0,8,,4.618058337026963,1.8888888888888888,0.75,0.65,0.25655879650149793,0.4744321372538075,69.85376876348121,30.146231236518787,69.049294812961,3600.0,0.03,5,0.8000918452374551,0.044986566987806426,1,0,5,8,31,1,0
